"","CE206_RS00095","CE206_RS00115","CE206_RS00410","CE206_RS00565","CE206_RS00625","CE206_RS00755","CE206_RS00925","CE206_RS00990","CE206_RS01120","CE206_RS01405","CE206_RS01420","CE206_RS01695","CE206_RS01865","CE206_RS01890","CE206_RS01920","CE206_RS02315","CE206_RS02660","CE206_RS02690","CE206_RS02715","CE206_RS03130","CE206_RS03885","CE206_RS04080","CE206_RS04160","CE206_RS04265","CE206_RS04485","CE206_RS04720","CE206_RS04835","CE206_RS04905","CE206_RS05410","CE206_RS05430","CE206_RS05590","CE206_RS05620","CE206_RS05720","CE206_RS05890","CE206_RS05965","CE206_RS06305","CE206_RS06365","CE206_RS06370","CE206_RS06375","CE206_RS06560","CE206_RS07080","CE206_RS07330","CE206_RS08220","CE206_RS08230","CE206_RS08395","CE206_RS08400","CE206_RS08510","CE206_RS08640","CE206_RS08645","CE206_RS08830","CE206_RS09035","CE206_RS09670","CE206_RS09685","CE206_RS09705","CE206_RS09710","CE206_RS09775","CE206_RS09960","CE206_RS10240","CE206_RS10440","CE206_RS10510","CE206_RS10590","CE206_RS10615","CE206_RS11240","CE206_RS11435","CE206_RS11865","CE206_RS12010","CE206_RS12015","CE206_RS12155","CE206_RS12355","CE206_RS12360","CE206_RS13145","CE206_RS13210","CE206_RS14225","CE206_RS14365","CE206_RS14370","CE206_RS14585","CE206_RS14810","CE206_RS14960","CE206_RS15260","CE206_RS16005","CE206_RS16100","CE206_RS16420","CE206_RS16615","CE206_RS16705","CE206_RS16970","CE206_RS17010","CE206_RS17230","CE206_RS17270","CE206_RS17670","CE206_RS18145","CE206_RS18165","CE206_RS18260","CE206_RS18275","CE206_RS18395","CE206_RS18765","CE206_RS19080","CE206_RS19105","CE206_RS20040","CE206_RS20185","CE206_RS20390","CE206_RS20420","CE206_RS21160","CE206_RS21395","CE206_RS21415","CE206_RS22045","CE206_RS22240","CE206_RS23755","CE206_RS23810","CE206_RS24090","CE206_RS24220","CE206_RS24225","CE206_RS24265","CE206_RS24570","CE206_RS24615","CE206_RS25130","CE206_RS25235","CE206_RS25385","CE206_RS25490","CE206_RS25615","CE206_RS25690","CE206_RS26200","CE206_RS26220","CE206_RS26235","CE206_RS26905","CE206_RS27130","CE206_RS27360","CE206_RS27450","CE206_RS27590","CE206_RS27630","CE206_RS27760","CE206_RS27830","CE206_RS28010","CE206_RS28240","CE206_RS28245","CE206_RS28415"
"ACHX_Oss_1 (GE) - TPM",-1.66781681801386,-1.427393456382,-1.79122936690671,-0.888991436069745,-1.72222984435363,-1.37188551538695,-0.693016779702373,-0.393425338879021,-1.73905870914493,-0.492102679468955,-0.0275128370830055,-0.964767964250439,0.130947692375172,-0.89343378770317,-0.696817703527628,-1.23210297530825,-1.50391111450853,-1.51514928527753,-1.33551338899457,-2.23038386916637,-0.256559913335848,-0.961411892025196,1.0350324225977,-0.522103827285061,-1.27197372466718,-1.40588971428744,-1.27560924691798,-0.212930206678931,1.11188024072704,-1.07510031480401,-0.814608829097978,1.89707559347959,-0.307681810798974,0.311949199677935,0.152018287731076,-0.00921888515567844,-0.335184566042789,-0.171155896309578,-0.994979675818767,-0.990469165218116,-1.76884649192461,-1.04138298861493,-1.01369003151394,-1.33394497459181,-1.26055991573102,-1.30607695778391,-0.093749079767188,-1.09258495100759,0.302466421258837,1.02405822123865,-1.32877464242011,-1.24651971214176,-1.89001495439097,-1.98683439089936,-2.05919479834005,0.582169078045887,0.413111110556126,-0.798062568440568,-0.129582496614139,-0.651242312983461,1.05339859987224,-0.473689957900983,-1.30800376049985,0.65053363043854,0.805651730394195,1.42247464906231,-0.480955277726593,-1.23252946747567,-0.626602102333034,-1.09630218384051,0.239645289639553,-1.96679514667801,0.0228126503856757,-0.109028713594255,-0.640175942291249,-1.5543499794718,-0.864831984864744,-1.24875180638651,-0.399869575032474,-0.739396343428137,-1.37079877444461,0.719820213204356,-1.25837732135531,-0.893832846379237,-0.292090934943154,-0.663528542076058,-1.00301206565464,-1.20327423657302,-0.554439899400724,-0.102778116135926,-1.73525458093243,-0.835634567592912,-1.0974453983199,-1.15452799092262,-0.0641896637727871,-1.27351959764366,-0.287420885715002,-1.36403464129139,0.308515973653997,-1.2733149907422,-1.46115284247515,0.927144692977777,-0.898446448387161,-0.859408376029869,-0.666910997226949,-1.04472012817141,-1.37735995624829,-0.541219050603055,-1.85737441986045,-1.3560218362878,-1.03161739322908,-0.746629969747865,-1.07306095589397,-0.698487558689518,-1.70547685479436,-1.54905622338693,-0.73958095312068,-0.797058618392888,-1.50918234545919,-1.36027533044581,-1.22290973618487,-0.350839721763819,-1.2960973009216,-0.489419251538305,-1.55172343772121,-1.02337522138293,-0.935778869093403,-0.738170721666342,-0.694457212133301,-0.979688610399221,-1.45872788442811,-1.07915404312543,-0.798809197772155,-0.761571213481011,0.511052554987384
"ACHX_Oss_2 (GE) - TPM",0.446432569694215,-0.970358670185423,-0.629493113794151,0.504166571195219,-1.69042125415693,-1.19687745539625,-0.532130088371523,0.838790924026319,-0.84271034955684,-1.43065856741053,0.455591602291209,0.0933112651571435,-0.162142408752083,-0.958364023289054,-0.805737283866062,-0.527679537096251,-1.23741848345478,1.12061891604724,-0.548592636390307,-0.819694224918053,-0.875325311163437,-1.38775696523961,0.764991558090927,0.208881220984634,-1.19701169973786,-0.169482712045809,-0.676835481673955,0.0234109536351741,0.916610955188228,-1.78978477220886,-0.119025964724535,-0.18391716128489,-1.37287684301052,-0.471347261330378,0.69201653951056,-0.626948307077188,-0.866486705572671,-0.922111690798711,-0.467664024094868,-1.23907101612645,-1.88740222657542,0.661099395362201,-1.61196138304082,0.125556440172053,-0.327014620735347,-1.24411999845381,3.02333530497646,2.00833882237449,1.86023886671792,2.07850104399432,0.0111650326908963,-0.505656620542821,0.121618874191388,0.637677244127393,-1.11093201680813,1.81122633143071,3.06888040963477,-0.285071211301113,0.502904588924991,-0.651242312983461,2.68476212305253,-1.46145387199227,0.582838191034052,-1.38741938846524,0.43405464354323,0.287839767082847,-1.06963920273333,-0.25651018840754,-0.331828640027865,-0.929404430983114,-0.851894825332363,-0.864467069453052,1.16333658238692,0.841635249809081,0.668926072588341,0.0324495173512769,0.849402449104085,-1.01823879308513,-0.89524892110496,0.007114744426509,0.029617586972883,-1.22340327631795,-1.59813700710192,-2.15274745881806,-1.35580884975232,-0.422158303402964,-0.215090975222787,-0.337712463476677,-2.49341643170774,-1.10349766379402,-0.178894860248218,-1.68206136208793,0.250056683892152,-1.31113091685965,0.37851866839985,-0.924936561108143,-1.7457834603485,-1.07718663285127,0.519645504768354,-0.69436011050202,-1.62146322398057,-0.175576827607008,-0.690396324306843,-1.22510672647972,-0.0825475539983741,-0.412778808218117,-0.557450607208982,0.480052309424712,0.798996874799803,-0.980641926830265,-1.48116970085249,-1.05302286647297,-1.07306095589397,-0.248290338376281,-1.11272953211821,-0.770211145000195,0.407885389520544,-0.519373032595142,-0.76944251709019,0.144417592856555,-0.566521153443594,-0.277072607293864,-1.21294098951796,0.379945595535409,-0.0543912641227256,-0.922045154931388,-0.751025901473964,-0.829731778243396,-0.0773080189632252,1.8528323430497,-1.71068927040302,-1.26840590234013,-1.90876646841174,0.519494299459078,-0.648734378093361
"ACHX_Oss_3 (GE) - TPM",-1.31248825915683,-1.33694592972832,-1.44096631910205,0.494105862417878,-1.60667092806633,-0.554918612144406,-0.768827651550437,-0.333503868478146,-1.72392003963558,-0.605408986942123,0.433247253699817,-0.676532071648075,-0.10481676026616,-0.433843506764304,-0.617417902421777,-0.797431041639913,-1.48363426398341,-1.3062510959301,-0.959298646438523,-1.89734140456132,-0.172623624602019,-0.842159720425762,1.17949657182461,-0.580314782663328,-1.21102625842083,-1.04777152441982,-0.909881077782691,-0.212131258436902,1.10465557203386,-1.20349379848694,-0.346955246695709,2.29032655129795,-0.487587380969945,0.334456792476417,0.886927362567988,-0.112675273343478,-1.19037232588703,0.0977913950720119,-0.537143390852213,-1.2509324662648,-1.56626898039554,-0.474504716570955,-1.14375015356742,-0.979296577862501,-0.906814564802738,-1.30271275993059,0.150216677634183,-0.614033193794923,0.861796302238001,1.7267912005844,-0.839623676684165,-0.903838806279907,-1.23388712961713,-0.582499127667482,-1.75532506036251,1.52638794803267,0.986711170666309,-0.534782721743933,-0.662275302275234,-0.651242312983461,2.08514496385173,-0.939394779485572,-0.639001426742062,0.0517273958651661,0.46198877640796,1.37980249258451,-1.06963920273333,-0.955213549122575,-0.521051316163301,-1.05029619117869,0.066367893605872,-2.00625870613321,0.233481623272896,-1.20432684375009,0.815634434144517,-0.579485943557876,-0.4887015263476,-0.798043556778921,-0.366219923007934,-1.26841441081711,-0.816384798626451,0.702563568297015,-1.07293587594709,-1.40410650724649,-0.820271465943728,0.130996680269578,-0.292681084873356,-1.21155829479915,-0.571658830237335,0.327529204893008,-1.04943349657814,0.257722768709122,-0.731772954778642,-0.738380793631222,-0.918419837881981,-1.20496262388188,-1.2893376604635,-1.08816901516032,-0.023242210237964,-0.831893385010916,-0.582217099467334,0.643307739557306,-0.254760899283071,-0.529782791285778,-0.284680711538095,-1.17304782966621,-1.19288389083008,-0.166227950439839,-1.56801631959536,-1.12623921598742,-0.991633523782053,-0.966315912190679,-1.07306095589397,-0.654256146642,-1.18055242300381,-0.754932778415416,-0.386231121738658,-0.826193198989671,-1.80191613721594,-1.24931124927418,-1.31390194300308,-0.225856513499799,-1.27735819248344,-0.700975370794001,-1.44618808262345,-0.810680104686823,-0.804381453496235,-0.651801214815084,-0.937219055080212,-0.166976867986805,-1.13506448280948,-1.04996245998602,-1.07222669042894,-0.558819192252286,-0.236840195174919
"ACHX_Oxs_1 (GE) - TPM",-1.65928487510906,0.296327541167349,0.0100112027618109,-0.0659570370701189,0.340593117203503,-1.82205832800349,0.439526667190199,-0.375887751701555,-0.758342999036765,0.446435027483286,-0.875496360024299,-0.443364355250405,0.924884007280683,-0.130467711807184,-0.353211617435038,0.705584184660846,-1.03134955431546,-0.820026203253828,-0.0444855059038691,-0.796747237278359,0.305718261875609,-0.14041421234036,-0.851079819056202,1.1291357923966,-0.56961209311106,-0.84304730697235,1.21259101610036,0.0702831863155844,1.92535237903772,-0.76693782613901,-0.416601652156362,0.209381586779613,-0.0157942304431599,-0.528965760511111,-0.985696072061706,-0.815973164753502,-1.0378340636746,-1.16472470333525,-0.312924859875671,-1.82163505482361,-0.824087624223922,-0.283164802832941,0.573244322201012,0.336879987925887,-2.00807289028239,-1.90331297849831,-0.358473979894359,1.17877016009925,1.52100690301861,-0.862578292242996,0.096292747083312,-0.246468923130146,-0.139998309549983,-1.05037403496882,-0.923419568595657,-0.152525684297305,0.230685854016561,-0.0731973200102686,-0.171401305915043,0.000322730117477877,0.684464405927448,-0.0772894849083164,-1.67552093142854,-0.315352937910809,-1.50884589196319,-0.802581741369249,-0.580674659304208,-1.60596513471675,0.55976701291195,-0.484917026794401,0.451344858562472,-0.811864232817369,-0.125844867830051,-0.819120796091647,-0.160639829479811,-1.32408217292836,-2.07642387123668,-1.50011906593198,-0.608814972941071,-1.11021206682736,0.254840988042866,-0.50604613739876,-0.816761085729549,-1.31621758928803,-0.893212147622831,-1.07486596872897,-0.0567523264341099,-0.955430625158757,-0.141537173862886,0.0153594215224947,-0.968919503171964,0.408672050839348,-0.588214381751282,-0.703145713980101,-1.41050418934542,0.377533077837229,-0.980736054316715,1.19809338701942,1.34033301716079,1.2651863734813,-1.42197746812204,0.323869667668474,-0.636700018807072,-0.547951890808456,1.20996756612958,-1.15475091152046,-1.15012443229816,-0.439387404757861,-0.760504420258067,0.376302392309473,0.395395637189951,-1.81258045052096,-1.07306095589397,-0.858081495805328,-0.315167488916481,-0.286322936765688,-0.064627541407212,-0.281323516336031,-0.0718444407112661,0.98993101110998,0.0171160085003949,-0.743550337011644,-0.957218872921664,-1.2521306472826,-0.967134556277193,-0.789968595783684,-0.672195948241624,0.196645289179006,-0.176241521952609,-0.380132287086975,-1.28858545378714,0.538072152280837,-0.191748480732073,-0.211268403739743,-0.455730734728524
"ACHX_Oxs_2 (GE) - TPM",-1.58322615693901,0.67089038134422,-0.202654006571134,0.263792208872891,0.879666906255228,-1.06464864594521,0.532730080345156,-0.268325643919022,-0.727216883142835,-0.0358140469329386,-0.779317869824409,0.0494764667344188,0.991151219950494,-0.0383219065331456,-0.386167778277953,0.729166211867353,-0.816243644949172,-0.242858082056269,-0.782394521124566,-0.325904157989365,1.09882050502743,-0.561405119388063,-1.44497675896238,1.64574031914751,-0.514638115739493,-0.966397474930993,0.267729133982172,-0.245210455128972,0.597028330269488,-0.484825983067563,-0.228207274749126,0.273426336962408,-0.407254636001132,-0.215985536283592,-0.660605776992984,-0.641016131854335,-1.53863703648232,-1.38773568706045,-0.55539518043266,-1.840043829903,-0.607921756564953,1.07610648481989,0.575799426459564,0.830575278534972,-1.58034775545353,-1.22734805029201,-0.495645140071637,1.43526483998509,0.494413335546342,-0.361302918333112,0.689225076504023,0.255951080590373,0.193686587848519,-0.503848842541432,-0.959238357144502,-0.00312336890417192,0.814456111709434,-0.253902104721151,-0.0925938114006072,0.917912989625524,0.834081229173283,-1.00515104182541,-0.93223903279184,0.311161643738875,-1.6158865658061,-0.451423582676037,-0.480855846412821,-2.1382616858438,1.06724955091715,-0.148493287277678,0.29566728857226,-0.691858038968187,0.172601707343435,-0.71942632106558,0.760740909244924,-1.26398636483416,-1.58679973352299,0.219696029627358,-0.794878144109536,-0.971502382483229,-0.735568744603268,-1.22340327631795,-1.34450879383927,-0.977562026248039,-0.563926871270572,-0.484774566126297,0.122198547923222,-1.1290688429361,-0.277068964296058,0.371598816212745,-0.658681163980961,0.335217119731221,-0.995932424539075,-0.454636654972223,-1.09670317621877,0.571256134004547,-0.773377527695025,1.18522661190849,1.64396216370022,1.26286153672954,-0.735535469888664,-0.148323839530772,-0.144221984022223,-0.140829283728729,1.46947149017655,-1.47914025675867,-1.31699349390056,0.280942438717499,-0.585793182933409,0.460335848677023,0.88180581131612,-1.61380927714763,-1.07306095589397,0.310421523449476,-0.323914057810322,0.22208191474502,0.904909048016921,-0.373515320826421,-0.305166835103278,0.687048196502563,0.0542388145414189,-0.615823972701466,-0.791001420237709,-0.660103367227645,-1.22790977064786,-0.876601990868002,-0.576286694267329,1.24799704614355,-1.24367006656511,0.360761115349397,-1.49585123833529,0.304039976422282,0.197712057356984,0.287797139377034,-1.33090871298951
"ACHX_Oxs_3 (GE) - TPM",-1.2005755324694,0.564245852428255,-0.144308173682112,0.95338522867103,0.792902514951452,-0.318410232040741,0.407525416897705,0.0707242868364163,-0.497891751374667,-0.0952465949681477,-0.496460834882635,0.0502887222560401,1.90773083684354,0.463940459199764,-0.377601273499913,0.480103559743134,-1.22838354382759,0.621647018362292,-0.137934090265633,-0.453159618162102,1.49119606627961,0.0937038422488949,-0.666501011227973,1.87060550740424,-0.633661555155956,-0.879065226202479,-0.351529789553171,-0.0774117282406365,0.558297080496942,-0.48900263703233,-0.209737398225105,-0.423691054484029,0.545504453638353,-0.779584489878859,-0.618777841432281,-1.07828856299256,-0.980120587376275,-1.26377664471423,-0.238794350423712,-1.39939618235727,-0.669673045871772,-0.0913531264123516,0.604122497523069,0.640932795979564,-1.77042847183686,-1.75744472053181,-0.311111167750729,0.44864726070484,-0.177696785301077,-0.560936821893276,1.01119040731063,-0.00422617884509841,-0.357176811880692,-0.601460042370598,-0.965827400204612,0.381749017640088,0.726445625919435,0.165914316096226,-0.178947111689535,-0.651242312983461,1.38492801849692,-0.612858911189475,-1.15814130509667,-0.50628412705259,-1.44384313276538,-0.434105351532658,-0.592404669593682,-1.68678419866235,-0.0745135872732052,-0.0654992608050497,0.131846529190509,-0.45017448055388,0.36509538503521,-0.817839501509815,-0.423897635591712,-0.79920550594252,-1.55665576210314,1.07393762388811,-0.726681416608514,-1.30850690912626,0.45544404050841,-0.523255169267102,-0.77605707019209,-0.451785074669693,-0.785848232670285,-0.271077829449423,-0.0461596548419381,0.168609860366142,1.29908083633415,0.480016095131751,-0.239352400561136,0.331127521385506,-0.834875175025529,-0.275873473780499,-1.13826919634816,0.429019444742002,0.36985041404092,0.92456233253543,1.6062550234193,0.765735714842508,0.627827071171125,-0.286243854213715,0.275701741546539,-0.280498088810954,1.81290771886369,-1.35655551690698,-0.769280619858466,-0.190845364288934,0.197403162058234,0.593136170386646,0.128527422948076,-1.67415553792439,0.250627025760898,0.272904962652647,-0.027882755489037,-0.506197916605326,0.50455918548039,-0.229214713505157,0.813124777640277,-0.109158305719763,-0.343549719123363,-0.461551727367493,-0.827704399453917,-0.775056501564244,-0.266288971940238,-0.647413600733326,0.3096800726253,0.517190710288239,-1.02554545285579,0.588998622211387,-0.893627625940001,0.322101789455567,-0.517834247979014,-0.0442770684577228,-0.265558680939793
"ACHX_Sp_1 (GE) - TPM",-0.282597924328214,-0.832672549912912,-1.79233342111627,-1.57821619715381,-1.26120087288284,-1.72827286154848,-1.06252240717543,-0.872181095705475,-1.11495483467159,-1.25364351039838,-0.988849840906182,-0.995854132674957,-0.931848099891895,-1.72657540924742,-0.782762901801838,-1.3739796462538,-0.753756304206014,-1.30578589070087,-1.23326822790077,-0.862159931499259,-0.983374790229115,-0.329795774429765,-1.78181560416983,-0.763921133290177,-1.13265457931447,-1.70988595434063,-0.357902930770551,-1.26034211592721,-0.870408527012788,-1.74421980231264,-1.06052074074967,-0.695453988984108,-0.676267996457037,-1.28584968270735,-1.13157129522522,-0.915229731737678,1.07392322402296,-1.13103150339481,-0.746206255153686,-0.522896025463536,-1.38982604846425,-1.83438931887027,-1.06875000639309,-1.19007680425656,-1.23207039950729,-0.975609701837122,-1.03044509392129,-1.32567610031335,-1.03818264158321,-0.730877283447885,-1.03814799229567,-1.69818091876505,-1.45242163919537,-1.96060037084719,-1.42388984783778,0.158014185428295,1.80056040876007,-0.502242675693032,-1.11225127138659,-0.651242312983461,-0.763562434788875,0.227333136862695,-1.52798424277863,-1.1505982405343,1.3745147472472,0.470741946908515,-0.522373189912309,-0.771195522119227,-1.26717613301389,-1.0004565596982,-1.35689198059114,-1.18514903097029,-0.411738923852702,2.94712876264524,-1.24781165749166,-0.962603095364499,-1.28368737965267,-0.5268485031154,-1.32206523574415,-0.942405989951304,-0.232574828276157,1.18526941675484,-1.67379998541072,-0.046132902948762,0.250905268280448,-1.05013664214609,-0.949622045798608,0.34163243703501,-0.776696083651726,-1.07888413204573,-0.234264356458472,-1.40808279690186,-0.476732509707705,-0.75508440613675,-1.33718337801866,-1.0681247280123,-1.53171658721229,-0.720911753854034,-1.39344894203731,-1.25928383343361,-1.17621969349881,-1.24192103538967,-0.386947229916857,-1.22188211878006,-1.03348082918104,-1.49077915306853,-1.10490396229689,-0.936939129402646,0.354923309874091,-1.41381180185104,-1.12625934306102,-0.751394279445735,-1.07306095589397,-1.77850644877336,-1.40037787784495,-1.40244601739249,-1.16237967539134,-1.42766619331037,-0.351472384897945,-1.21361956926299,-1.56736809840907,-0.961974303456815,-1.18735288330818,1.92387849108269,-0.541039313328304,-1.21109550704839,-0.475758538943059,-0.924470257781583,-1.13125529123269,-1.28048265826009,-1.32157750433474,-1.02994727662046,-0.327657511928224,-0.06607525350373,0.287946200369257
"ACHX_Sp_2 (GE) - TPM",-0.303659437099196,-1.07428597843433,-1.40202618141343,-1.29544690575601,-1.91750106383413,-1.44411641465018,-1.07646390110575,-1.08733362114812,-0.819412580375117,-1.3227048935759,-1.05894815646646,-0.969386283239896,-0.603871374702117,-1.86797153406073,-0.761205404530586,-1.35020763350383,-0.41520997117893,-0.020537069776973,-1.20108478361002,-1.00093669821089,-0.863275683452087,-0.763617121543027,-1.46169020489418,-0.763085784841057,-1.1917276994258,-1.77088113404428,-0.956828822617049,-1.01419055344551,-0.918523615053167,-1.28039845735444,-1.07586168274623,-0.373489723229392,-1.04266409351175,-1.61983457483622,-0.967768991453484,-1.18934267487772,0.571625048232422,-1.32133818910257,-0.690063875233727,-0.690972935453791,-1.39422866396879,-1.72784232066438,-1.04084379014551,-1.29512892394197,-0.989121543282587,-0.43570903978764,-0.845263863506623,-1.03887168905084,-1.03963481913763,-0.951179597322635,-1.12776656509923,-1.69812631850573,-1.57964764590563,-1.89348122931934,-1.31428614545662,-0.209165439013701,1.7538818249267,-0.286758960865456,-1.23662955926373,-0.651242312983461,-0.806098180110972,1.28152405838731,-0.560110799330436,-1.11544029439132,0.792730384202152,0.787252815293379,0.501640597567532,-0.692384502144672,0.281186571030672,-1.10148130765995,-1.22440049404653,-1.5372299710724,-0.775215411998764,-0.170889057342751,-1.95428307860055,-0.934285593826537,-0.9144479558418,-0.8793237790357,-1.27033278099049,-1.12890820728544,-1.08400979899118,1.08181250473534,0.152366766425126,0.535428002269481,-0.543552986933277,-0.77581985856229,-0.71563458139545,-1.10854397039517,-1.34332759072966,-1.18869892981459,-1.3248203125888,-1.54415988530849,-0.150062614709044,-0.707727981194443,-0.975393583677001,-1.30983530914384,-1.19945730528492,-0.610098613333228,-1.04944034031339,-1.27303114806518,-0.719973277946436,-1.157961376637,-0.593367934774256,-1.01627753518908,-1.21478691970448,-1.60903902630112,-0.405175952534101,-0.580908843053682,0.314180610797673,-1.26195545684512,-0.986657119204516,-0.648106019886972,-1.07306095589397,-1.17591128775845,-1.44458880627728,-1.06601972924808,-1.17473919620284,-1.82140815540881,-0.946269403050978,-1.14601717605559,-1.47745659714504,-0.882315408035009,-1.25262990664916,0.974836387139509,0.0901391047470592,-1.10515535362571,-0.841833328479218,-0.993060649996612,-0.764595706888143,-1.08104971170499,-0.4749897712328,-0.947058583928146,0.185774646573941,-0.862544562890933,0.996839703510157
"ACHX_Sp_3 (GE) - TPM",-0.21327924052593,-0.717469926903652,-1.33364125849528,-1.49126211432247,-0.650099380490928,-1.22700482764095,-1.12792055798694,-1.06782525140031,-1.08216150156829,-1.22856568930811,-1.00016266863871,-1.04237312905266,-0.862013309996877,-1.73940250759567,-0.747415972624238,-1.0968106562854,-0.598691525753133,0.708971600437587,-0.895522507755745,-1.14281618594886,-0.674779136520037,-0.620308682717503,-1.62104901881712,-0.329682733386677,-1.37841371154346,-1.24723895409328,-1.1017382134735,-1.08147940708894,-0.514199332495282,-1.56575787722064,-0.956146720870068,0.404351400555281,-0.885919788163718,-1.63681357497938,-0.613099806185775,-1.27578801067535,-1.20115468697468,-1.06357234207545,-0.582933974963329,-0.443153218631824,-1.03236868116957,-1.12002472801703,-1.56006153073561,-1.15587619862194,-0.861077449213259,-1.1975552401014,-1.04267401012207,-0.97915354257302,-0.852767543457738,-0.817228809145324,-0.733927697303388,-1.49486529998703,-1.55675634834784,-1.40713841552634,-1.22266987610821,0.669590484398647,2.11170955804401,-0.358434015871688,-1.24375346092552,-0.135404690488232,-0.764557273617431,1.93922828980801,-0.532919693849046,-0.851370267001061,1.14021870954518,0.978827513310972,-0.166386246828557,-0.57035900808676,-1.71898118554077,-1.21145688804165,-1.19484554272575,-0.935137120059581,-0.438686831775594,1.45804375342522,-1.00000971195492,-1.17884426312214,-1.55807197291675,-0.918162939206674,-1.14085607091452,-1.01153234345892,-1.48287592073206,-0.0875541231739494,-1.3540269455466,-0.386687584859698,-0.417323365485343,-1.21516232059812,-1.03870210297594,-1.8245394760238,-0.550502037251025,-0.544085165134785,-1.33078796256089,-1.74820637841143,-0.980793560306038,-0.429516184110618,-1.17867846547468,-1.17135266435368,-0.803613807915843,-0.68635438959042,-1.08188592680454,-1.22477880467089,-0.352848553647478,-1.18692458114945,-1.07617834399147,-1.34775545746516,-1.19354659550249,-1.37768179501543,0.430570995644653,-0.56083417340988,0.45386201302156,-1.28733480183508,-1.27512941979052,-0.523326885095453,-1.07306095589397,-1.49703880699715,-1.49151001241096,-1.43079610207632,-1.18979893769902,-1.61941592071804,-1.47153155932189,-1.18060608320623,-1.15518732197143,-0.785572307249897,-1.26097480491215,0.962287780822861,-0.610033921170942,-1.09982639484987,-0.638745334535081,-1.15865422195868,-1.3656474925034,-1.2632618757393,0.0845333473492359,-1.09595685845381,-0.347774481000054,-0.374053838611784,0.0103242435407464
"ACHX_Tm_1 (GE) - TPM",0.663506044731315,1.16238201055772,0.925952050466778,0.857248819427013,0.495877752498535,1.46839674653492,0.170391788859029,-0.0815047951084961,-0.488829601490106,1.69255570805906,2.76197732201143,1.11982378417628,2.01123275601092,0.445522528665047,0.363028893778687,0.429951994818089,0.0189683079548914,0.0315667110727092,1.53319205082759,1.77530095444584,1.22492762713627,0.737299998372354,0.896488652830179,1.58914935935227,-0.545321709089804,1.07770751773722,1.16119960123347,0.68171856176285,2.26965648617985,-0.176095435986529,1.14074827411509,-0.657698080353341,-0.383929973378428,0.0209723264584804,0.840987996590321,1.61445473903038,0.874270672806866,0.874540309255122,1.71278299448589,0.646719199528038,0.0238533601034067,1.81946816724403,-0.406473494415004,1.51009593250978,0.129810259889586,-0.084653554445849,1.60614484592607,0.792906402475545,1.25723910330675,0.285630907264403,0.181736590181408,0.738406369569619,1.56212867770771,0.919514054602727,-0.181638242991672,-1.73112007473429,-0.129100629344157,1.43200204773172,1.3509121458335,-0.651242312983461,0.507263141929855,-1.15406299025688,0.534451888850751,0.173289670759748,-1.15801135295616,0.226041926107445,0.392502560552372,-0.182598611346591,1.10597249150539,-0.212760640507804,0.759700787476815,0.525739370112204,1.46874902816462,-0.53875681200155,-0.841505506248915,-1.05211642968292,1.12685970172258,-0.277728186578376,0.584284748471122,1.11703653627491,0.558513195693953,-1.22340327631795,-0.0530909001296572,-0.485107442610482,1.72294475878546,1.75487736983541,0.174109685621947,-0.150161361206912,0.640758013966214,2.0370067410296,0.938229540898951,0.818457349422888,1.77524454320963,1.68748879779262,2.34706919213344,0.696644529056609,1.24094553602627,1.10809226169712,2.23530216590871,0.56071532864781,1.22386661556507,1.39910449003072,1.56181054666396,-0.0838688465604461,0.850371789716384,0.858244964980011,-0.493250818664021,1.54470328869506,-0.466356407650689,1.2623040249601,0.230042280398989,0.0538478621255792,0.278768766231317,1.44967386325254,0.00319527278642431,1.29012210294087,-0.591112881124484,1.28509263214833,1.23661100062167,0.927593327192883,0.354481265421077,1.99230802298458,0.772875988939098,-1.62647262812194,0.0167121265577606,1.76191652288409,1.36331595640322,0.412121313991951,-0.0886999789423696,0.487930073108035,-1.07630389385827,0.482535967999193,-0.0808575887098748,0.180036530175619,-0.92724509937053
